1.40011,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.42025,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.44009,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.46037,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.48012,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.50009,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.52034,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.54012,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.56009,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.58009,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.6001,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.62009,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.64014,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.66009,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.68008,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.70017,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.7201,-40.088,-42.5754,-40.3299,-42.4463,-47.1536,-39.3811,-58.9076,-46.9049,
1.74032,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.76009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.78009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.80017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.82012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.84008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.86009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.88009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.9001,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.92009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.9401,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.96009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
1.98008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.00011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.02008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.04011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.06022,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.08009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.10009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.12014,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.14017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.16009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.18009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.20018,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.22009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.24009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.26008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.28008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.30017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.32009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.34009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.36009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.38009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.40017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.42015,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.44022,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.4601,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.48013,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.50016,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.5201,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.54008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.56009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.58009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.60009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.6201,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.64012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.66009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.6801,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.70008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.72008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.74012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.76013,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.78009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.80008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.82009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.84014,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.86009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.88008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.90009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.92009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.94201,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.96011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
2.98009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.00009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.02009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.04008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.06009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.08018,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.10009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.12008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.14008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.16009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.18021,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.20019,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.22011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.24013,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.26009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.2802,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.30017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.3201,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.34009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.36018,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.38017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.40018,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.42008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.44009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.4601,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.48031,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.50018,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.52009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.54011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.56063,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.58024,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.60012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.62009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.6401,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.66009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.68014,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.70009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.72027,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.74035,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.76012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.78009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.80009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.82019,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.84009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.86026,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.88009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.9001,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.92026,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.94011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.9601,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
3.98009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.00009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.02016,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.04014,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.06008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.08008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.10009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.12017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.14011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.16008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.18012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.20008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.22011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.24008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.26008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.28018,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.30017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.3201,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.34033,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.36009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.38009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.40011,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.42009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.44013,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.46008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.48013,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.50009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.52017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.5401,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.56008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.58008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.60012,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.62015,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.6401,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.6601,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.68009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.70008,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.72017,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.74036,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.76009,-40.0498,-42.5754,-39.7524,-42.4463,-50.2715,-39.3811,-59.382,-46.9049,
4.78011,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.80009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.82008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.84041,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.86009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.88009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.90008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.92009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.94009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.96009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
4.9801,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.00009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.02008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.04008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.06008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.0804,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.10009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.12008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.14008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.1601,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.18015,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.2001,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.22008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.24018,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.26011,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.28015,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.30008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.32009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.34024,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.36009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.38009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.40008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.42024,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.44009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.46016,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.48013,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.50009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.52009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.54009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.56009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.58009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.60009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.62074,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.64016,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.66008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.68009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.7001,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.72019,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.74012,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.76009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.78009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.80009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.8202,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.84078,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.86009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.8801,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.90009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.92009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.9429,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.96015,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
5.98042,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.00009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.02008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.04009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.06015,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.08025,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.10008,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.12005,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.14009,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
6.16017,-40.4624,-42.5754,-40.2942,-42.4463,-51.3116,-39.3811,-59.2161,-46.9049,
